"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793524234","2022-10-04T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","54","54","0.00","BR:1 ||",,,"100","30.07","OVC:08 3","30.04","2.00","54","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09510/04/22 05:53:02 METAR KBFI 041353Z 16005KT 2SM BR OVC003 12/12 A3007 RMK AO2 SLP182 T01220122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T06:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","54","54",,"BR:1 ||",,,"100",,"OVC:08 3","30.05","1.00","54","170",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08810/04/22 06:51:02 SPECI KBFI 041451Z 17007KT 1SM BR OVC003 12/12 A3008 RMK AO2 FIBI (PC)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","54","54","0.00","BR:1 ||","-0.03","3","100","30.08","OVC:08 3","30.05","1.00","54","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10110/04/22 06:53:02 METAR KBFI 041453Z 16005KT 1SM BR OVC003 12/12 A3008 RMK AO2 SLP187 T01220122 53010","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","54","54","0.00","BR:1 ||",,,"100","30.09","OVC:08 3","30.06","1.00","54","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09510/04/22 07:53:02 METAR KBFI 041553Z 16005KT 1SM BR OVC003 12/12 A3009 RMK AO2 SLP188 T01220122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","55","55","0.00","BR:1 ||",,,"100","30.09","OVC:08 4","30.06","1.00","55","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09710/04/22 08:53:02 METAR KBFI 041653Z 19003KT 1SM BR OVC004 13/13 A3009 RMK AO2 SLP189 T01280128 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T09:24:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","55","55",,"BR:1 ||",,,"100",,"OVC:08 5","30.06","1.00","55","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09010/04/22 09:24:02 SPECI KBFI 041724Z VRB05KT 1SM BR OVC005 13/13 A3009 RMK AO2 T01280128 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","55","55","0.00","BR:1 ||","-0.01","1","100","30.09","OVC:08 5","30.06","1.00","55","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11510/04/22 09:53:02 METAR KBFI 041753Z 22004KT 1SM BR OVC005 13/13 A3009 RMK AO2 SLP189 T01280128 10128 20122 51002 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T10:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","55","55",,"BR:1 ||",,,"100",,"OVC:08 6","30.06","3.00","55","240",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09010/04/22 10:00:02 SPECI KBFI 041800Z 24003KT 3SM BR OVC006 13/13 A3009 RMK AO2 T01280128 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","54","57","0.00","BR:1 ||",,,"90","30.08","OVC:08 7","30.05","3.00","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09710/04/22 10:53:02 METAR KBFI 041853Z      KT 3SM BR OVC007 14/12 A3008 RMK AO2 SLP186 T01390122 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","54","58","0.00",,,,"87","30.07","OVC:08 8","30.04","10.00","56","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09310/04/22 11:53:02 METAR KBFI 041953Z 19004KT 10SM OVC008 14/12 A3007 RMK AO2 SLP183 T01440122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","54","60","0.00",,"+0.03","8","80","30.06","OVC:08 9","30.03","9.00","57","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09810/04/22 12:53:02 METAR KBFI 042053Z VRB03KT 9SM OVC009 16/12 A3006 RMK AO2 SLP178 T01560122 58011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T13:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","55","60",,,,,"84",,"OVC:08 12","30.03","9.00","57","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08510/04/22 13:00:02 SPECI KBFI 042100Z VRB04KT 9SM OVC012 16/13 A3006 RMK AO2 T01560128","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T13:08:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","55","60",,,,,"84",,"OVC:08 9","30.03","8.00","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08510/04/22 13:08:02 SPECI KBFI 042108Z      KT 8SM OVC009 16/13 A3006 RMK AO2 T01560128","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T13:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","55","61",,,,,"83",,"BKN:07 13","30.02","7.00","58","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08610/04/22 13:51:02 SPECI KBFI 042151Z VRB03KT 7SM BKN013 16/13 A3005 RMK AO2 FIBI (TWR)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","55","60","0.00",,,,"84","30.04","BKN:07 13","30.02","7.00","57","240",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09210/04/22 13:53:02 METAR KBFI 042153Z 24003KT 7SM BKN013 16/13 A3005 RMK AO2 SLP174 T01560128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","56","63","0.00",,,,"78","30.04","SCT:04 13 BKN:07 100","30.01","7.00","59","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09910/04/22 14:53:02 METAR KBFI 042253Z 00000KT 7SM SCT013 BKN100 17/13 A3004 RMK AO2 SLP173 T01720133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","56","65","0.00",,"+0.02","6","73","30.04","CLR:00","30.01","10.00","60","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10810/04/22 15:53:02 METAR KBFI 042353Z 00000KT 10SM CLR 18/13 A3004 RMK AO2 SLP172 T01830133 10183 20128 56006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","55","64","0.00",,,,"73","30.03","CLR:00","30.01","10.00","59","320",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09010/04/22 16:53:01 METAR KBFI 050053Z 32005KT 10SM CLR 18/13 A3004 RMK AO2 SLP171 T01780128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","55","59","0.00",,,,"87","30.05","CLR:00","30.03","10.00","57","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09010/04/22 17:53:01 METAR KBFI 050153Z 34003KT 10SM CLR 15/13 A3006 RMK AO2 SLP177 T01500128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","54","58","0.00",,"-0.03","3","87","30.07","CLR:00","30.04","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09610/04/22 18:53:01 METAR KBFI 050253Z 00000KT 10SM CLR 14/12 A3007 RMK AO2 SLP183 T01440122 53011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","54","57","0.00",,,,"90","30.09","CLR:00","30.06","8.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08910/04/22 19:53:01 METAR KBFI 050353Z 00000KT 8SM CLR 14/12 A3009 RMK AO2 SLP188 T01390122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","54","57","0.00",,,,"90","30.09","CLR:00","30.07","8.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08910/04/22 20:53:01 METAR KBFI 050453Z 00000KT 8SM CLR 14/12 A3010 RMK AO2 SLP191 T01390122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T21:45:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","55","57",,,,,"93",,"BKN:07 9","30.08","10.00","56","260",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09810/04/22 21:45:01 SPECI KBFI 050545Z 26003KT 10SM BKN009 14/13 A3011 RMK AO2 CIG 008V011 T01390128","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","56","57","0.00",,"-0.04","3","96","30.11","BKN:07 9","30.08","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12310/04/22 21:53:01 METAR KBFI 050553Z 00000KT 10SM BKN009 14/13 A3011 RMK AO2 CIG 007V011 SLP196 T01390133 10189 20133 53013","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","56","58","0.00",,,,"93","30.12","OVC:08 8","30.09","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09310/04/22 22:53:01 METAR KBFI 050653Z 00000KT 10SM OVC008 14/13 A3012 RMK AO2 SLP199 T01440133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","58","0.00",,,,"93","30.13","OVC:08 8","30.10","10.00","57","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10310/04/22 23:53:01 METAR KBFI 050753Z 13006KT 10SM OVC008 14/13 A3013 RMK AO2 SLP203 T01440133 401890117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-04T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"60",,,"30.03",,"2.9","0","3.5","5","66","53","240","17","0.00",,,"300","8","BR HZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):66 24 HR MAX TEMP TIME (LST):1616 24 HR MIN TEMP (F):53 24 HR MIN TEMP TIME (LST):0259 AVERAGE STATION PRESSURE:30.035 MINIMUM SEA LEVEL PRESSURE:30.03 TIME OF OCCURRENCE:1657 PEAK WIND SPEED (MPH):17  PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1322  FASTEST 2MIN SPEED (MPH):8  FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):1713 AVERAGE WIND SPEED (MPH):2.9  24 HR AVG TEMP (F):60 HEATING DEGREE DAYS:5   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):66  LATEST NIGHT MIN TEMP(1900-0800 LST):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0612","1743","2007-05-17"
"72793524234","2022-10-05T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","55","57","0.00",,"-0.03","1","93","30.14","OVC:08 7","30.11","10.00","56","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09910/05/22 00:53:01 METAR KBFI 050853Z 16005KT 10SM OVC007 14/13 A3014 RMK AO2 SLP206 T01390128 51010","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","55","57","0.00",,,,"93","30.15","OVC:08 7","30.12","8.00","56","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09210/05/22 01:53:01 METAR KBFI 050953Z VRB03KT 8SM OVC007 14/13 A3015 RMK AO2 SLP209 T01390128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","55","57","0.00",,,,"93","30.16","OVC:08 8","30.13","10.00","56","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09310/05/22 02:53:01 METAR KBFI 051053Z 26004KT 10SM OVC008 14/13 A3016 RMK AO2 SLP213 T01390128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","54","57","0.00",,"-0.02","1","90","30.16","OVC:08 9","30.14","8.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11010/05/22 03:53:01 METAR KBFI 051153Z 00000KT 8SM OVC009 14/12 A3017 RMK AO2 SLP214 T01390122 10144 20139 51008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T04:02:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","54","57",,,,,"90",,"OVC:08 9","30.14","10.00","55","220",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08610/05/22 04:02:01 SPECI KBFI 051202Z 22003KT 10SM OVC009 14/12 A3017 RMK AO2 T01390122","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","54","57","0.00",,,,"90","30.17","OVC:08 9","30.14","10.00","55","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09310/05/22 04:53:01 METAR KBFI 051253Z 18005KT 10SM OVC009 14/12 A3017 RMK AO2 SLP216 T01390122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","54","57","0.00",,,,"90","30.18","OVC:08 9","30.15","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09310/05/22 05:53:02 METAR KBFI 051353Z 00000KT 10SM OVC009 14/12 A3018 RMK AO2 SLP219 T01390122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","54","57","0.00",,"-0.01","1","90","30.18","OVC:08 9","30.15","9.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10010/05/22 06:53:02 METAR KBFI 051453Z 00000KT 9SM OVC009 14/12 A3018 RMK AO2 SLP220 T01390122 51005 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","55","57","0.00","BR:1 ||",,,"93","30.19","OVC:08 9","30.16","4.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09710/05/22 07:53:02 METAR KBFI 051553Z 00000KT 4SM BR OVC009 14/13 A3019 RMK AO2 SLP223 T01390128 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T08:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","55","58",,,,,"90","30.20",,,"6.00",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET078METAR KBFI 051653Z 00000KT 6SM BR OVC009 14/13 A3021 RMK AO2 SLP228 T01440128=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T09:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","55","59",,,"-0.03","1","87","30.21",,,"6.00",,"330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET096METAR KBFI 051753Z 33003KT 6SM BR OVC009 15/13 A3021 RMK AO2 SLP229 T01500128 10150 20139 51009=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T10:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","55","59",,,,,"87","30.20",,,"5.00",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET078METAR KBFI 051853Z 00000KT 5SM BR OVC008 15/13 A3020 RMK AO2 SLP227 T01500128=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T11:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","56","60",,,,,"86","30.19",,,"5.00",,"300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET078METAR KBFI 051953Z 30003KT 5SM BR OVC008 16/13 A3020 RMK AO2 SLP225 T01560133=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T12:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","56","61",,,"+0.02","8","84","30.18",,,"5.00",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET084METAR KBFI 052053Z 00000KT 5SM BR OVC009 16/13 A3019 RMK AO2 SLP221 T01610133 58008=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T13:31:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","56","61",,,,,"84",,,,"6.00",,"VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET071SPECI KBFI 052131Z VRB03KT 6SM BR OVC011 16/13 A3018 RMK AO2 T01610133=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T13:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","56","61",,,,,"84","30.17",,,"6.00",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR KBFI 052153Z AUTO 00000KT 6SM BR OVC011 16/13 A3018 RMK AO2 SLP218 T01610133=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T14:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","56","62",,,,,"80","30.16",,,"8.00",,"070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET075METAR KBFI 052253Z 07005KT 8SM OVC015 17/13 A3016 RMK AO2 SLP213 T01670133=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T15:41:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","56","63",,,,,"78",,"FEW:02 18","30.13","10.00","59","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08610/05/22 15:41:02 SPECI KBFI 052341Z VRB03KT 10SM FEW018 17/13 A3016 RMK AO2 T01720133","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-10-05T15:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","56","64",,,"+0.03","6","75","30.15",,,"10.00",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET094METAR KBFI 052353Z 00000KT 10SM SCT015 18/13 A3016 RMK AO2 SLP211 T01780133 10178 20144 56010=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
